,short_name,long_name,age,overall,nationality,club,wage_eur,contract_valid_until,Cluster
3445,B. Bolingoli,Boli Bolingoli,24,72,Belgium,Celtic,27000,2023.0,208
3446,D. Sinkgraven,Daley Sinkgraven,23,72,Netherlands,Bayer 04 Leverkusen,28000,2023.0,820
3447,J. De Sart,Julien De Sart,24,72,Belgium,KV Kortrijk,9000,2020.0,515
3448,D. Ndong,Didier  Ndong Ibrahim,25,72,Gabon,Dijon FCO,10000,2023.0,418
3449,S. Perica,Stipe Perica,23,72,Croatia,Udinese,12000,2022.0,758
3450,E. Horvath,Ethan Horvath,24,72,United States,Club Brugge KV,10000,2021.0,768
3451,David Costas,David Costas Cordal,24,72,Spain,RC Celta,13000,2022.0,793
3452,M. Kanno,Mohamed Kanno,24,72,Saudi Arabia,Al Hilal,20000,2022.0,766
3453,F. Mattiello,Federico Mattiello,23,72,Italy,Cagliari,19000,2020.0,820
3454,L. Mazzitelli,Luca Mazzitelli,23,72,Italy,Sassuolo,28000,2023.0,515
3455,Vigaray,Carlos Martín Vigaray,24,72,Spain,Real Zaragoza,6000,2023.0,729
3456,P. Michorl,Peter Michorl,24,72,Austria,LASK Linz,8000,2021.0,972
3457,C. Akolo,Chadrac Akolo,24,72,DR Congo,Amiens SC,12000,2020.0,286
3458,S. Prevljak,Smail Prevljak,24,72,Bosnia Herzegovina,FC Red Bull Salzburg,24000,2022.0,69
3459,Juan Muñoz,Juan Muñoz Muñoz,23,72,Spain,CD Leganés,19000,2023.0,363
3460,J. Pollersbeck,Julian Pollersbeck,24,72,Germany,Hamburger SV,7000,2021.0,994
3461,J. Butez,Jean Butez,24,72,France,Royal Excel Mouscron,6000,2021.0,768
3462,M. Gakpa,Marvin Gakpa,25,72,France,FC Metz,13000,2023.0,479
3463,Nuno Santos,Nuno Miguel Gomes dos Santos,24,72,Portugal,Rio Ave FC,7000,2022.0,534
3464,J. Kouassi,Jean Evrard Kouassi,24,72,Ivory Coast,Wuhan Zall,9000,2021.0,350
3465,C. Ikonomidis,Christopher Ikonomidis,24,72,Australia,Perth Glory,6000,2021.0,168
3466,M. Malyshev,Maksym Malyshev,26,72,Ukraine,Shakhtar Donetsk,1000,2021.0,135
3467,K. Pedersen,Kristian Pedersen,24,72,Denmark,Birmingham City,9000,2022.0,109
3468,A. Diakhaby,Adama Diakhaby,22,72,France,Huddersfield Town,23000,2021.0,763
3469,N. Ampomah,Nana Opoku Ampomah,23,72,Ghana,Fortuna Düsseldorf,18000,2022.0,38
3470,Carlinhos,Carlos Antonio de Souza Júnior,24,72,Brazil,FC Lugano,7000,2021.0,38
3471,Jandrei,Jandrei Chitolina Carniel,26,72,Brazil,Genoa,9000,2021.0,30
3472,M. de los Santos,Matías de los Santos,26,72,Uruguay,Vélez Sarsfield,10000,2020.0,328
3473,B. Acosta,Bryan Acosta,25,72,Honduras,FC Dallas,6000,2022.0,597
3474,A. Besedin,Artem Besedin,23,72,Ukraine,Dynamo Kyiv,1000,2020.0,774
3475,A. Čermák,Aleš Čermák,24,72,Czech Republic,Viktoria Plzeň,1000,2021.0,137
3476,G. Fernández,Gabriel Fernández,25,72,Uruguay,RC Celta,17000,2024.0,421
3477,M. Ducksch,Marvin Ducksch,25,72,Germany,Hannover 96,22000,2022.0,69
3478,A. Hoffmann,André Hoffmann,26,72,Germany,Fortuna Düsseldorf,19000,2023.0,572
3479,S. Ortega,Stefan Ortega Moreno,26,72,Germany,DSC Arminia Bielefeld,9000,2020.0,107
3480,N. Powell,Nick Powell,25,72,England,Stoke City,23000,2022.0,60
3481,T. Kalas,Tomáš Kalas,26,72,Czech Republic,Bristol City,27000,2023.0,389
3482,D. Fagundez,Diego Santiago Fagúndez Pepe,24,72,Uruguay,New England Revolution,6000,2019.0,807
3483,M. Franke,Marcel Franke,26,72,Germany,Hannover 96,19000,2022.0,953
3484,M. Bettinelli,Marcus Bettinelli,27,72,England,Fulham,22000,2021.0,75
3485,Iván López,Iván López Mendoza,25,72,Spain,Levante UD,14000,2020.0,156
3486,P. Bamford,Patrick Bamford,25,72,England,Leeds United,43000,2022.0,618
3487,Q. Beunardeau,Quentin Beunardeau,25,72,France,CD Aves,7000,2022.0,326
3488,C. Benavente,Cristian Benavente,25,72,Peru,FC Nantes,17000,2022.0,958
3489,K. Peterson,Kristoffer Peterson,24,72,Sweden,Swansea City,18000,2022.0,71
3490,R. Azeez,Ramon Olamilekan Azeez,26,72,Nigeria,Granada CF,14000,2022.0,778
3491,U. Radaković,Uroš  Radaković,25,72,Serbia,Sparta Praha,1000,2021.0,516
3492,S. Dimitrievski,Stole Dimitrievski,25,72,FYR Macedonia,Rayo Vallecano,4000,2023.0,505
3493,J. Swift,John Swift,24,72,England,Reading,14000,2022.0,833
3494,S. Moreira,Steven Moreira,24,72,France,Toulouse Football Club,16000,2021.0,904
3495,S. Gustafson,Simon Gustafson,24,72,Sweden,FC Utrecht,12000,2022.0,459
3496,P. Díaz,Paulo César Díaz Huincales,24,72,Chile,River Plate,13000,2022.0,631
3497,S. Schonlau,Sebastian Schonlau,24,72,Germany,SC Paderborn 07,14000,2021.0,611
3498,A. Allione,Agustín Allione,24,72,Argentina,Rosario Central,11000,2020.0,269
3499,P. Gerkens,Pieter Gerkens,24,72,Belgium,RSC Anderlecht,13000,2021.0,821
3500,Erik,Erik Nascimento de Lima,24,72,Brazil,Yokohama F. Marinos,5000,2020.0,236
3501,M. Oikonomou,Marios Oikonomou,26,72,Greece,AEK Athens,1000,2022.0,575
3502,J. Elez,Josip Elez,25,72,Croatia,Hannover 96,18000,2021.0,328
3503,Dani Calvo,Daniel Pedro Calvo San Román,25,72,Spain,Elche CF,5000,2021.0,416
3504,V. Karavaev,Vyacheslav Karavaev,24,72,Russia,Vitesse,11000,2021.0,84
3505,S. Khaoui,Saîf-Eddine Khaoui,24,72,Tunisia,Olympique de Marseille,20000,2021.0,137
3506,A. Mendy,Alexandre Mendy,25,72,France,FC Girondins de Bordeaux,23000,2021.0,507
3507,M. Bani,Mattia Bani,25,72,Italy,Bologna,19000,2023.0,980
3508,J. Dompé,Mamadou Jean-Luc Diarra Dompé,23,72,France,KAA Gent,15000,2020.0,45
3509,Carlos Embaló,Carlos Apna Embaló,24,72,Guinea Bissau,KAS Eupen,8000,2022.0,763
3510,C. Espinoza,Cristian Omar Espinoza,24,72,Argentina,San Jose Earthquakes,6000,2019.0,435
3511,Ivo Rodrigues,Ivo Tiago dos Santos Rodrigues,24,72,Portugal,Royal Antwerp FC,8000,2021.0,898
3512,Anderson Lopes,Anderson José Lopes de Souza,25,72,Brazil,Hokkaido Consadole Sapporo,5000,2020.0,618
3513,L. Kleinheisler,László Kleinheisler,25,72,Hungary,Hungary,0,,369
3514,S. Juklerød,Simen  Kristiansen Juklerød,25,72,Norway,Royal Antwerp FC,8000,2020.0,284
3515,N. Dovedan,Nikola Dovedan,24,72,Austria,1. FC Nürnberg,11000,2022.0,52
3516,P. Hamel,Pierre-Yves Hamel,25,72,France,FC Lorient,7000,2023.0,363
3517,N. Sangaré,Nazim Sangaré,25,72,Turkey,Antalyaspor,12000,2020.0,370
3518,F. Eboa Eboa,Félix Eboa Eboa,22,72,Cameroon,En Avant de Guingamp,6000,2023.0,945
3519,D. Jensen,David Jensen,27,72,Denmark,FC Utrecht,10000,2021.0,216
3520,A. Najar,Andy Aryel Najar Rodríguez,26,72,Honduras,RSC Anderlecht,13000,2020.0,597
3521,B. Martins Indi,Bruno Martins Indi,27,72,Netherlands,Stoke City,22000,2022.0,330
3522,M. Ozdoev,Magomed Ozdoev,26,72,Russia,Russia,0,,656
3523,M. Bešić,Muhamed Bešić,26,72,Bosnia Herzegovina,Sheffield United,24000,2020.0,418
3524,F. Sørensen,Frederik Hillesborg Sørensen,27,72,Denmark,BSC Young Boys,15000,2020.0,163
3525,H. Van Der Bruggen,Hannes Van Der Bruggen,26,72,Belgium,KV Kortrijk,10000,2021.0,748
3526,M. Møller Dæhli,Mats  Møller Dæhli,24,72,Norway,FC St. Pauli,12000,2021.0,481
3527,J. Bahebeck,Jean-Christophe Bahebeck,26,72,France,FC Utrecht,15000,2020.0,259
3528,B. Assombalonga,Britt Assombalonga,26,72,DR Congo,Middlesbrough,26000,2021.0,862
3529,I. Diomandé,Ismaël Tiémoko Diomandé,26,72,Ivory Coast,Çaykur Rizespor,10000,2022.0,544
3530,F. Veseli,Frédéric Veseli,26,72,Albania,Empoli,4000,2021.0,611
3531,J. Okore,Tetchi Jores Charlemagne Ulrich Okore,26,72,Denmark,Aalborg BK,10000,2020.0,163
3532,G. Saville,George Saville,26,72,Northern Ireland,Middlesbrough,24000,2022.0,315
3533,M. Frey,Michael Frey,24,72,Switzerland,Fenerbahçe SK,38000,2022.0,754
3534,S. Byram,Sam Byram,25,72,England,Norwich City,27000,2023.0,167
3535,O. Nguette,Opa N'Guette,24,72,Senegal,FC Metz,13000,2022.0,950
3536,M. Flekken,Mark Flekken,26,72,Netherlands,SC Freiburg,13000,2022.0,345
3537,E. Roco,Enzo Pablo Roco Roco,26,72,Chile,Beşiktaş JK,36000,2021.0,111
3538,W. Trapp,Wil Trapp,26,72,United States,Columbus Crew SC,6000,2020.0,429
3539,S. Piette,Samuel Piette,24,72,Canada,Montreal Impact,5000,2019.0,879
3540,A. Fransson,Alexander Fransson,25,72,Sweden,IFK Norrköping,7000,2021.0,656
3541,G. Celis,Guillermo León Celis Montiel,26,72,Colombia,Club Atlético Colón,9000,2020.0,206
3542,J. Nieto,Juan Pablo Nieto Salazar,26,72,Colombia,Deportes Tolima,4000,2020.0,71
3543,J. Toljan,Jeremy Toljan,24,72,Germany,Sassuolo,26000,2020.0,761
3544,G. Ortíz,Guillermo Ortíz,26,72,Argentina,Club Atlético Colón,9000,2020.0,900
3545,L. Faravelli,Lorenzo Faravelli,26,72,Argentina,Club Atlético Huracán,12000,2020.0,315
3546,V. García,Víctor Hugo García Hernández,25,72,Venezuela,Vitória Guimarães,7000,2021.0,904
3547,Y. Kubo,久保 裕也,25,72,Japan,KAA Gent,15000,2020.0,226
3548,N. Gyömbér,Norbert Gyömbér,26,72,Slovakia,Perugia,4000,2021.0,157
3549,C. Falletti,César Falletti,26,72,Uruguay,Bologna,22000,2021.0,222
3550,Alex Alegría,Alexander Alegría Moreno,26,72,Spain,RCD Mallorca,19000,2024.0,700
3551,F. Ricci,Federico Ricci,25,72,Italy,Spezia,4000,2020.0,792
3552,Léo Bonatini,Leonardo B. Lohner Maia,25,72,Brazil,Wolverhampton Wanderers,49000,2022.0,198
3553,G. Poblete,Gerónimo Gastón Poblete,26,72,Argentina,San Lorenzo de Almagro,14000,2020.0,879
3554,J. Riedewald,Jaïro Riedewald,22,72,Netherlands,Crystal Palace,27000,2022.0,915
3555,E. Thommy,Erik Thommy,24,72,Germany,Fortuna Düsseldorf,18000,2020.0,706
3556,S. Moreo,Stefano Moreo,26,72,Italy,Empoli,5000,2021.0,899
3557,F. Diedhiou,Famara Diedhiou,26,72,Senegal,Bristol City,32000,2021.0,700
3558,M. Doumbia,Moussa Doumbia,24,72,Mali,Stade de Reims,17000,2022.0,182
3559,A. Tashaev,Aleksandr Tashaev,25,72,Russia,Spartak Moscow,1000,2022.0,435
3560,M. Mahi,Mimoun Mahi,25,72,Morocco,FC Zürich,12000,2022.0,259
3561,D. Álvarez,Daniel Álvarez López,24,72,Mexico,Club Necaxa,9000,2024.0,894
3562,C. Guanca,Cristian Guanca,26,72,Argentina,Al Shabab,25000,2022.0,763
3563,Y. Boli,Yohan Boli,25,72,Ivory Coast,Sint-Truidense VV,10000,2020.0,287
3564,A. Tarek,Amro Tarek Abdel Aziz,27,72,Egypt,New York Red Bulls,6000,2021.0,697
3565,Dalmau,Adriàn Dalmau Vaquer,25,72,Spain,FC Utrecht,14000,2022.0,847
3566,A. Warda,Amr Warda,25,72,Egypt,Egypt,0,,558
3567,J. Attamah,Joseph Attamah,25,72,Ghana,Medipol Başakşehir FK,22000,2020.0,230
3568,L. Höler,Lucas Höler,24,72,Germany,SC Freiburg,17000,2022.0,475
3569,A. Sedlar,Aleksandar Sedlar,27,72,Serbia,RCD Mallorca,16000,2023.0,472
3570,L. Rosić,Lazar Rosić,26,72,Serbia,Moreirense FC,8000,2022.0,582
3571,J. Menéndez,Jonathan Diego Menéndez,25,72,Argentina,Club Atlético Talleres,12000,2020.0,548
3572,Pedrinho,Pedro Filipe Barbosa Moreira,26,72,Portugal,FC Paços de Ferreira,8000,2020.0,258
3573,G. Kvilitaia,Giorgi Kvilitaia,25,72,Georgia,KAA Gent,16000,2022.0,604
3574,N. Moumi Ngamaleu,Nicolas Moumi Ngamaleu,24,72,Cameroon,BSC Young Boys,14000,2021.0,219
3575,L. Blessing,Latif Blessing,22,72,Ghana,Los Angeles FC,6000,2020.0,168
3576,A. Abedzadeh,Amir Abedzadeh,26,72,Iran,Clube Sport Marítimo,6000,2021.0,545
3577,Alexandre Guedes,Alexandre Garcia Guedes,25,72,Portugal,Vitória Guimarães,8000,2023.0,363
3578,C. Antwi-Adjej,Christopher Antwi-Adjej,25,72,Germany,SC Paderborn 07,17000,2021.0,728
3579,C. Zimmermann,Christoph Zimmermann,26,72,Germany,Norwich City,29000,2023.0,157
3580,Y. Bárcenas,Yoel Bárcenas,25,72,Panama,Real Oviedo,8000,2020.0,269
3581,J. El Yamiq,Jawad El Yamiq,27,72,Morocco,Genoa,11000,2021.0,389
3582,A. Shabanov,Artem Shabanov,27,72,Ukraine,Dynamo Kyiv,1000,2021.0,308
3583,M. Jevtović,Marko Jevtović,25,72,Serbia,Atiker Konyaspor,12000,2020.0,652
3584,A. Helal,Abdulla Yusuf Helal,26,72,Bahrain,SK Slavia Praha,1000,2022.0,49
3585,K. Bartley,Kyle Bartley,28,72,England,West Bromwich Albion,28000,2021.0,344
3586,E. Muñoz,Ezequiel Muñoz,28,72,Argentina,Club Atlético Lanús,13000,2020.0,516
3587,A. Saldívar,Alfredo Saldívar Medina,29,72,Mexico,U.N.A.M.,12000,2022.0,788
3588,V. Sasso,Vincent Julien Sasso,28,72,France,Servette FC,10000,2022.0,995
3589,M. Henriksen,Markus Henriksen,26,72,Norway,Hull City,10000,2020.0,850
3590,W. Foderingham,Wes Foderingham,28,72,England,Rangers FC,27000,2020.0,767
3591,V. Belec,Vid Belec,29,72,Slovenia,Slovenia,0,,187
3592,M. Hector,Michael Hector,26,72,Jamaica,Chelsea,53000,2020.0,389
3593,Lucas Piazon,Gustavo Lucas Domingues Piazon,25,72,Brazil,Chelsea,61000,2020.0,372
3594,M. Bruno,Massimo Bruno,25,72,Belgium,Sporting de Charleroi,11000,2021.0,898
3595,A. Ba,Abdoulaye Ba,28,72,Senegal,Rayo Vallecano,6000,2021.0,516
3596,O. Lewicki,Oscar Lewicki,26,72,Sweden,Malmö FF,6000,2020.0,134
3597,J. Akpa Akpro,Jean-Daniel Akpa Akpro,26,72,Ivory Coast,US Salernitana 1919,4000,2021.0,597
3598,D. Jevtić,Darko Jevtić,26,72,Switzerland,Lech Poznań,8000,2020.0,605
3599,J. Giraudon,Jimmy Giraudon,27,72,France,ESTAC Troyes,6000,2021.0,113
3600,J. Velázquez,Julián Velázquez,28,72,Argentina,Club Tijuana,15000,2023.0,900
3601,K. Sema,Ken Sema,25,72,Sweden,Watford,38000,2023.0,261
3602,Aketxe,Ager Aketxe Barrutia,25,72,Spain,Deportivo de La Coruña,7000,2020.0,137
3603,E. Brítez,Emanuel Brítez,27,72,Argentina,Rosario Central,11000,2024.0,28
3604,Dankler,Dankler Luís de Jesus Pedreira,27,72,Brazil,Vissel Kobe,6000,2020.0,147
3605,M. Diemers,Mark Diemers,25,72,Netherlands,Fortuna Sittard,9000,2021.0,79
3606,J. Güemez,Javier Güemez López,27,72,Mexico,Querétaro,8000,2022.0,380
3607,M. Thiam,Mame Baba Thiam,26,72,Senegal,Kasimpaşa SK,12000,2021.0,69
3608,M. Al Buraik,Mohammed Al Buraik,26,72,Saudi Arabia,Al Hilal,24000,2022.0,84
3609,J. Correa,Javier Correa,26,72,Argentina,Club Atlas,17000,2020.0,262
3610,A. Bouchalakis,Andreas Bouchalakis,26,72,Greece,Olympiacos CFP,1000,2022.0,640
3611,Sergio Herrera,Sergio Herrera Pirón,26,72,Spain,CA Osasuna,15000,2021.0,457
3612,V. Salazar,Víctor Salazar,26,72,Argentina,San Lorenzo de Almagro,14000,2021.0,864
3613,K. Narey,Khaled Narey,24,72,Germany,Hamburger SV,10000,2022.0,769
3614,Bruno Gaspar,Bruno Miguel Boialvo Gaspar,26,72,Angola,Sporting CP,9000,2023.0,167
3615,Thiago Santana,Thiago Santos Santana,26,72,Brazil,Santa Clara,5000,2022.0,449
3616,Jhonatan,Jhonatan Luiz da Siqueira,28,72,Brazil,Vitória Guimarães,6000,2023.0,505
3617,S. Memišević,Samir Memišević,25,72,Bosnia Herzegovina,FC Groningen,7000,2021.0,474
3618,L. Štetina,Lukáš Štetina,27,72,Slovakia,Sparta Praha,1000,2020.0,942
3619,A. Smithies,Alex Smithies,29,72,England,Cardiff City,16000,2022.0,117
3620,L. Ayling,Luke Ayling,27,72,England,Leeds United,37000,2021.0,478
3621,D. Polenta,Diego Fabián Polenta Musetti,27,72,Uruguay,LA Galaxy,6000,2022.0,330
3622,M. Johansson,Mattias Johansson,27,72,Sweden,Panathinaikos FC,1000,2020.0,864
3623,S. Johnson,Sean  Johnson,30,72,United States,New York City FC,5000,2022.0,470
3624,R. Sawyers,Romaine Sawyers,27,72,St Kitts Nevis,West Bromwich Albion,30000,2022.0,550
3625,M. Zimmermann,Matthias Zimmermann,27,72,Germany,Fortuna Düsseldorf,19000,2020.0,965
3626,A. Forshaw,Adam Forshaw,27,72,England,Leeds United,41000,2022.0,556
3627,J. Börner,Julian Börner,28,72,Germany,Sheffield Wednesday,20000,2022.0,331
3628,J. Iturbe,Juan Manuel Iturbe Arévalo,26,72,Paraguay,U.N.A.M.,17000,2023.0,581
3629,L. Hejda,Lukáš Hejda,29,72,Czech Republic,Viktoria Plzeň,1000,2022.0,320
3630,T. Xhaka,Taulant Xhaka,28,72,Albania,FC Basel 1893,18000,2021.0,135
3631,Fernando Canesín,Fernando Canesín Matos,27,72,Brazil,KV Oostende,12000,2020.0,898
3632,T. Sušić,Tino-Sven Sušić,27,72,Bosnia Herzegovina,VVV-Venlo,7000,2020.0,459
3633,Pulido,Jorge Pulido Mayoral,28,72,Spain,SD Huesca,7000,2022.0,466
3634,C. Knasmüllner,Christoph Knasmüllner,27,72,Austria,SK Rapid Wien,14000,2021.0,804
3635,R. Žulj,Robert Žulj,27,72,Austria,TSG 1899 Hoffenheim,23000,2020.0,198
3636,R. Matos,Ryder Matos Santos,26,72,Brazil,Udinese,14000,2020.0,69
3637,K. McLean,Kenny McLean,27,72,Scotland,Norwich City,31000,2022.0,820
3638,I. Kovács,István Kovács,27,72,Hungary,Hungary,0,,558
3639,I. Balliu,Iván Balliu Campeny,27,72,Albania,UD Almería,6000,2021.0,904
3640,V. Misidjan,Virgil  Misidjan,25,72,Netherlands,1. FC Nürnberg,12000,2021.0,291
3641,A. Benali,Ahmad Benali,27,72,Libya,Crotone,3000,2021.0,453
3642,T. Smith,Tommy Smith,27,72,England,Stoke City,22000,2022.0,729
3643,M. Trotta,Marcello Trotta,26,72,Italy,Frosinone,4000,2022.0,933
3644,M. Seuntjens,Mats Seuntjens,27,72,Netherlands,Gençlerbirliği SK,14000,2021.0,171
3645,M. Wagué,Molla Wagué,28,72,Mali,FC Nantes,17000,2022.0,516
3646,Vako,Valeri  Qazaishvili,26,72,Georgia,San Jose Earthquakes,7000,2019.0,684
3647,S. Peeters,Stef Peeters,27,72,Belgium,KSV Cercle Brugge,11000,2023.0,459
3648,Rafael Silva,Rafael da Silva,27,72,Brazil,Wuhan Zall,10000,2021.0,726
3649,O. Tannane,Oussama Tannane,25,72,Morocco,Vitesse,13000,2022.0,338
3650,A. Yiadom,Andy Yiadom,27,72,Ghana,Reading,15000,2022.0,390
3651,R. Ripart,Renaud Ripart,26,72,France,Nîmes Olympique,18000,2023.0,171
3652,A. Mühling,Alexander Mühling,26,72,Germany,Holstein Kiel,12000,2021.0,369
3653,João Teixeira,João Carlos Vilaça Teixeira,26,72,Portugal,Vitória Guimarães,8000,2021.0,15
3654,Y. Al Shahrani,Yasser Al Shahrani,27,72,Saudi Arabia,Al Hilal,24000,2021.0,84
3655,A. Struna,Aljaž Struna,28,72,Slovenia,Houston Dynamo,6000,2022.0,252
3656,M. Al Owais,Mohammed Khalil Al Owais,27,72,Saudi Arabia,Al Ahli,19000,2022.0,767
3657,Carlos Hernández,Carlos Hernández Alarcón,28,72,Spain,Real Oviedo,8000,2021.0,147
3658,A. Voglsammer,Andreas Voglsammer,27,72,Germany,DSC Arminia Bielefeld,14000,2021.0,287
3659,G. Zardes,Gyasi Zardes,27,72,United States,Columbus Crew SC,7000,2021.0,39
3660,J. Marié,Jordan Marié,27,72,France,Dijon FCO,11000,2020.0,170
3661,S. Barreiro,Jaine Stiven Barreiro Solis,25,72,Colombia,Pachuca,14000,2019.0,900
3662,J. Rojas,Jorge Luis Rojas Meza,26,72,Paraguay,Club Tijuana,16000,2020.0,182
3663,R. Gómez,Rodrigo Gómez,26,72,Argentina,Club Atlético Huracán,12000,2020.0,45
3664,E. Olivera,Emanuel Olivera,29,72,Argentina,Club Atlético Colón,10000,2022.0,480
3665,G. Peruzzi,Gino Peruzzi,27,72,Argentina,San Lorenzo de Almagro,14000,2022.0,84
3666,R. Emond,Renaud Emond,27,72,Belgium,Standard de Liège,13000,2020.0,610
3667,Danilo,Danilo Teodoro Soares,27,72,Brazil,VfL Bochum 1848,13000,2020.0,889
3668,F. Ben Mustapha,Farouk Ben Mustapha,30,72,Tunisia,Al Shabab,17000,2020.0,19
3669,Simy,Simeon Tochukwu Nwankwo,27,72,Nigeria,Crotone,4000,2022.0,929
3670,Rober Ibáñez,Roberto Ibáñez Castro,26,72,Spain,CA Osasuna,21000,2023.0,706
3671,A. Pešić,Aleksandar Pešić,27,72,Serbia,FC Seoul,8000,2020.0,899
3672,O. Rivero,Octavio Rivero,27,72,Uruguay,Santos Laguna,17000,2024.0,475
3673,L. Mancuso,Leonardo Mancuso,27,72,Italy,Empoli,5000,2021.0,219
3674,Tiago,Tiago Pagnussat,29,72,Brazil,Club Atlético Lanús,13000,2019.0,147
3675,M. Hawsawi,Motaz Hawsawi,27,72,Saudi Arabia,Al Ahli,24000,2022.0,480
3676,A. Canelo,Alexis Pedro Canelo,27,72,Argentina,Deportivo Toluca,19000,2024.0,763
3677,M. Jonjić,Matej Jonjić,28,72,Croatia,Cerezo Osaka,7000,2024.0,480
3678,R. Lod,Robin Lod,26,72,Finland,Minnesota United FC,7000,2024.0,261
3679,A. Issoko,Arnold Issoko,27,72,DR Congo,Stade Malherbe Caen,7000,2021.0,823
3680,C. Fai,Ngoran Suiru Fai Collins,26,72,Cameroon,Standard de Liège,11000,2020.0,155
3681,João Amaral,João Pedro Reis Amaral,27,72,Portugal,Lech Poznań,8000,2022.0,874
3682,K. Rezaei,Kaveh Rezaei,27,72,Iran,Club Brugge KV,17000,2022.0,674
3683,O. Kanté,Ousmane Kanté,29,72,Guinea,Paris FC,7000,2022.0,582
3684,J. González,Julio González,27,72,Paraguay,Defensa y Justicia,9000,2022.0,631
3685,B. Planić,Bogdan Planić,27,72,Serbia,FCSB (Steaua),11000,2021.0,565
3686,M. Rosenberg,Markus Rosenberg,36,72,Sweden,Malmö FF,6000,2020.0,577
3687,F. Coloccini,Fabricio Coloccini,37,72,Argentina,San Lorenzo de Almagro,10000,2021.0,645
3688,C. Gordon,Craig  Gordon,36,72,Scotland,Celtic,17000,2020.0,711
3689,L. Grant,Lee Grant,36,72,England,Manchester United,30000,2020.0,107
3690,T. Huddlestone,Tom Huddlestone,32,72,England,Derby County,19000,2020.0,244
3691,C. Terzi,Claudio Terzi,35,72,Italy,Spezia,3000,2020.0,472
3692,M. Rensing,Michael Rensing,35,72,Germany,Fortuna Düsseldorf,10000,2020.0,216
3693,G. Pazzini,Giampaolo Pazzini,34,72,Italy,Hellas Verona,14000,2020.0,946
3694,A. Rosina,Alessandro Rosina,35,72,Italy,US Salernitana 1919,3000,2020.0,581
3695,D. Maietta,Domenico Maietta,36,72,Italy,Empoli,3000,2020.0,995
3696,Y. Endo,远藤 保仁,39,72,Japan,Gamba Osaka,7000,2022.0,242
3697,S. Bossut,Sammy Bossut,33,72,Belgium,SV Zulte-Waregem,9000,2021.0,788
3698,Aitor Sanz,Aitor Sanz Martín,34,72,Spain,CD Tenerife,7000,2020.0,380
3699,I. Damonte,Israel Alejandro Damonte,37,72,Argentina,Club Atlético Banfield,8000,2020.0,380
3700,J. Bottinelli,Jonathan Pablo Bottinelli,34,72,Argentina,Unión de Santa Fe,10000,2023.0,412
3701,L. Pocrnjic,Luciano Darío Pocrnjic,37,72,Argentina,Club Atlético Aldosivi,5000,2020.0,225
3702,A. Cordaz,Alex Cordaz,36,72,Italy,Crotone,2000,2021.0,938
3703,C. Jallet,Christophe Jallet,35,72,France,Amiens SC,9000,2020.0,20
3704,E. Barreto,Édgar Osvaldo Barreto Cáceres,34,72,Paraguay,Sampdoria,23000,2020.0,748
3705,V. Găman,Marius Valerică Găman,30,72,Romania,Al Shabab,21000,2020.0,799
3706,C. Lucchetti,Cristian David Lucchetti,41,72,Argentina,Atlético Tucumán,5000,2020.0,832
3707,G. Fernández,Gastón Nicolás Fernández,35,72,Argentina,Estudiantes de La Plata,9000,2020.0,259
3708,S. Carson,Scott  Carson,33,72,England,Manchester City,49000,2020.0,768
3709,N. Asare,Nana Kwesi Asare,32,72,Ghana,KAA Gent,14000,2021.0,886
3710,K. Reichel,Ken Reichel,32,72,Germany,1. FC Union Berlin,24000,2020.0,719
3711,J. Beausejour,Jean André Emanuel Beausejour Coliqueo,35,72,Chile,Universidad de Chile,6000,2020.0,220
3712,J. Barroso,Julio Alberto Barroso,34,72,Argentina,Colo-Colo,6000,2020.0,991
3713,J. Pitroipa,Jonathan Pitroipa,33,72,Burkina Faso,Paris FC,7000,2021.0,52
3714,N. Champagne,Nereo Champagne,34,72,Argentina,Real Oviedo,6000,2020.0,30
