,short_name,long_name,age,overall,nationality,club,wage_eur,contract_valid_until,Cluster
969,M. de Roon,Marten de Roon,28,78,Netherlands,Atalanta,54000,2022.0,577
970,H. Sakai,酒井 宏樹,29,78,Japan,Olympique de Marseille,36000,2021.0,966
971,G. Kanga,Guélor Kanga,28,78,Gabon,Sparta Praha,1000,2020.0,136
972,F. Fabra,Frank Yusty Fabra Palacios,28,78,Colombia,Boca Juniors,25000,2023.0,482
973,G. Cano,Germán Ezequiel Cano,31,78,Argentina,Independiente Medellín,6000,2019.0,423
974,C. Izquierdoz,Carlos Roberto Izquierdoz,30,78,Argentina,Boca Juniors,24000,2021.0,400
975,A. Donatti,Alejandro Donatti,32,78,Argentina,Racing Club,22000,2021.0,396
976,I. Fernández,Ignacio Fernández,29,78,Argentina,River Plate,27000,2021.0,575
977,N. Domínguez,Nery Domínguez,29,78,Argentina,Racing Club,23000,2021.0,906
978,Marcelo Goiano,Marcelo Augusto Ferreira Teixeira,31,78,Brazil,Sivasspor,16000,2021.0,581
979,J. Seri,Jean Michaël Seri,27,78,Ivory Coast,Galatasaray SK,64000,2020.0,320
980,R. Battaglia,Rodrigo Andrés Battaglia,27,78,Argentina,Sporting CP,15000,2023.0,906
981,G. Arias,Gabriel Arias,31,78,Chile,Racing Club,18000,2021.0,297
982,O. Al Soma,Omar Al Soma,30,78,Syria,Al Ahli,45000,2021.0,534
983,M. Campaña,Martín Campaña,30,78,Uruguay,Independiente,18000,2021.0,806
984,Ronaldo Esler,Ronaldo Diego Esler Domingues,31,78,Brazil,Atlético Mineiro,34000,2022.0,230
985,Claudio Coíntra,Claudio Nuno Coíntra Calegari,35,78,Brazil,Internacional,22000,2022.0,276
986,Everticinho,Everton Jorge Simão Resende,31,78,Brazil,Grêmio,29000,2022.0,467
987,Sidney Pessinho,Sidney Adrián Pessoa Vidigal,27,78,Brazil,Internacional,27000,2022.0,738
988,Júnior Moraes,Aluísio Chaves Ribeiro Moraes Júnior,32,78,Ukraine,Shakhtar Donetsk,1000,2020.0,241
989,E. Guichón,Edgar Manuel Guichón,31,78,Uruguay,Uruguay,0,,230
990,G. Quintana,Giovanni Luis Quintana,35,78,Uruguay,Uruguay,0,,131
991,F. Contedo,Federico Luis Contedo,35,78,Uruguay,Uruguay,0,,276
992,D. Upamecano,Dayotchanculle Upamecano,20,77,France,RB Leipzig,30000,2021.0,799
993,E. Audero,Emil Audero,22,77,Italy,Sampdoria,21000,2021.0,963
994,D. Calabria,Davide Calabria,22,77,Italy,Milan,29000,2022.0,933
995,E. Palacios,Exequiel Palacios,20,77,Argentina,River Plate,18000,2021.0,855
996,M. Grujić,Marko Grujić,23,77,Serbia,Hertha BSC,22000,2020.0,689
997,P. Cutrone,Patrick Cutrone,21,77,Italy,Wolverhampton Wanderers,58000,2023.0,826
998,D. Brooks,David Brooks,21,77,Wales,Bournemouth,44000,2023.0,942
999,M. Vargas,Matías Vargas,22,77,Argentina,RCD Espanyol,27000,2024.0,916
1000,Brais Méndez,Brais Méndez Portela,22,77,Spain,RC Celta,21000,2021.0,6
1001,Luiz Felipe,Luiz Felipe Ramos Marchi,22,77,Brazil,Lazio,35000,2020.0,463
1002,Y. Atal,Youcef Attal,23,77,Algeria,OGC Nice,25000,2023.0,599
1003,J. Grealish,Jack Grealish,23,77,England,Aston Villa,47000,2023.0,533
1004,A. Miranchuk,Anton Miranchuk,23,77,Russia,Lokomotiv Moscow,1000,2021.0,508
1005,Jorge Meré,Jorge Meré Pérez,22,77,Spain,1. FC Köln,22000,2023.0,697
1006,N. Mukiele,Nordi Mukiele,21,77,France,RB Leipzig,30000,2023.0,933
1007,C. Nkunku,Christopher Nkunku,21,77,France,RB Leipzig,34000,2024.0,315
1008,Wendel,Marcus Wendel Valle da Silva,21,77,Brazil,Sporting CP,11000,2023.0,527
1009,F. Valverde,Federico Valverde,20,77,Uruguay,Real Madrid,86000,2021.0,980
1010,L. Martínez,Lisandro Martínez,21,77,Argentina,Ajax,13000,2023.0,482
1011,N. Vlašić,Nikola Vlašić,21,77,Croatia,PFC CSKA Moscow,1000,2024.0,320
1012,Reguilón,Sergio Reguilón Rodríguez,22,77,Spain,Sevilla FC,14000,2020.0,41
1013,Renan Lodi,Renan Augusto Lodi dos Santos,21,77,Brazil,Atlético Madrid,31000,2025.0,351
1014,G. Simeone,Giovanni Pablo Simeone,23,77,Argentina,Fiorentina,47000,2022.0,674
1015,A. Sanabria,Antonio Sanabria,23,77,Paraguay,Genoa,18000,2020.0,423
1016,R. Borré,Rafael Santos Borré,23,77,Colombia,River Plate,23000,2021.0,512
1017,E. Ünal,Enes Ünal,22,77,Turkey,Real Valladolid CF,20000,2020.0,674
1018,M. Pašalić,Mario Pašalić,24,77,Croatia,Atalanta,43000,2020.0,438
1019,P. Bernardoni,Paul Bernardoni,22,77,France,Nîmes Olympique,15000,2020.0,566
1020,L. Cook,Lewis Cook,22,77,England,Bournemouth,52000,2022.0,320
1021,E. Boateng,Emmanuel Okyere Boateng,23,77,Ghana,Dalian YiFang FC,14000,2022.0,727
1022,N. Nández,Nahitan Nández,23,77,Uruguay,Cagliari,28000,2024.0,527
1023,J. Mæhle,Joakim Mæhle,22,77,Denmark,KRC Genk,14000,2020.0,849
1024,N. Mazraoui,Noussair Mazraoui,21,77,Morocco,Ajax,13000,2022.0,527
1025,F. Bustos,Fabricio Bustos,23,77,Argentina,Independiente,17000,2022.0,916
1026,A. Barák,Antonín Barák,24,77,Czech Republic,Udinese,16000,2022.0,6
1027,M. Rojas,Matías Nicolás Rojas Romero,23,77,Paraguay,Racing Club,19000,2023.0,6
1028,S. McTominay,Scott McTominay,22,77,Scotland,Manchester United,73000,2023.0,438
1029,Galeno,Wenderson Nascimento Galeno,21,77,Brazil,SC Braga,13000,2024.0,883
1030,Chiquinho,Francisco Leonel Lima Silva Machado,23,77,Portugal,SL Benfica,13000,2024.0,168
1031,K. Mbabu,Kevin Mbabu,24,77,Switzerland,VfL Wolfsburg,33000,2023.0,849
1032,P. Sisto,Pione Sisto Ifolo Emirmija,24,77,Denmark,RC Celta,23000,2021.0,498
1033,J. Bednarek,Jan Bednarek,23,77,Poland,Southampton,41000,2022.0,924
1034,D. Calvert-Lewin,Dominic Calvert-Lewin,22,77,England,Everton,68000,2023.0,403
1035,O. Duda,Ondrej Duda,24,77,Slovakia,Hertha BSC,25000,2023.0,96
1036,M. Lopez,Maxime Lopez,21,77,France,Olympique de Marseille,26000,2021.0,487
1037,Vallejo,Jesús Vallejo Lázaro,22,77,Spain,Wolverhampton Wanderers,55000,2020.0,697
1038,K. Laimer,Konrad Laimer,22,77,Austria,RB Leipzig,41000,2021.0,768
1039,Borja Mayoral,Borja Mayoral Moya,22,77,Spain,Levante UD,24000,2020.0,31
1040,Córdoba,Iñigo Córdoba Kerejeta,22,77,Spain,Athletic Club de Bilbao,23000,2022.0,630
1041,P. Rosario,Pablo Paulino Rosario,22,77,Netherlands,PSV,15000,2023.0,906
1042,W. Hughes,Will Hughes,24,77,England,Watford,52000,2022.0,105
1043,M. Weiser,Mitchell Weiser,25,77,Germany,Bayer 04 Leverkusen,47000,2023.0,136
1044,Andreas Pereira,Andreas Hugo Hoelgebaum Pereira,23,77,Brazil,Manchester United,81000,2023.0,96
1045,Emerson,Emerson Palmieri dos Santos,24,77,Italy,Chelsea,68000,2022.0,448
1046,M. Benassi,Marco Benassi,24,77,Italy,Fiorentina,43000,2022.0,527
1047,A. Djiku,Alexander Djiku,24,77,France,RC Strasbourg Alsace,23000,2023.0,866
1048,Diego Llorente,Diego Javier Llorente Ríos,25,77,Spain,Real Sociedad,24000,2022.0,176
1049,W. Cyprien,Wylan Cyprien,24,77,France,OGC Nice,28000,2021.0,467
1050,F. Acheampong,Frank Acheampong,25,77,Ghana,Tianjin TEDA FC,18000,2021.0,791
1051,N. Bentaleb,Nabil Bentaleb,24,77,Algeria,FC Schalke 04,27000,2021.0,603
1052,P. Højbjerg,Pierre-Emile Højbjerg,23,77,Denmark,Southampton,45000,2021.0,438
1053,L. Miranda,Leonel Miranda,25,77,Argentina,Club Tijuana,22000,2020.0,3
1054,A. Petagna,Andrea Petagna,24,77,Italy,SPAL,16000,2024.0,840
1055,K. Tete,Kenny Tete,23,77,Netherlands,Olympique Lyonnais,47000,2021.0,866
1056,G. Escalante,Gonzalo Escalante,26,77,Argentina,SD Eibar,22000,2020.0,577
1057,Alex Berenguer,Alejandro Berenguer Remiro,23,77,Spain,Torino,37000,2022.0,315
1058,O. Colley,Omar Colley,26,77,Gambia,Sampdoria,32000,2022.0,613
1059,S. Sensi,Stefano Sensi,23,77,Italy,Inter,48000,2020.0,320
1060,M. Gaćinović,Mijat Gaćinović,24,77,Serbia,Eintracht Frankfurt,30000,2022.0,487
1061,M. Diakhaby,Mouctar Diakhaby,22,77,France,Valencia CF,26000,2023.0,446
1062,M. Arambarri,Mauro Wilney Arambarri Rosa,23,77,Uruguay,Getafe CF,19000,2023.0,316
1063,R. Marin,Răzvan Marin,23,77,Romania,Ajax,18000,2024.0,136
1064,M. Niang,M'Baye Babacar Niang,24,77,Senegal,Stade Rennais FC,39000,2023.0,423
1065,O. Selnæs,Ole Kristian Selnæs,24,77,Norway,Shenzhen FC,14000,2023.0,464
1066,R. Pizarro,Rodolfo Pizarro,25,77,Mexico,Monterrey,40000,2023.0,9
1067,C. Salcedo,Carlos Salcedo,25,77,Mexico,Tigres U.A.N.L.,56000,2020.0,799
1068,B. Fernández,Brian Fernández,24,77,Argentina,Portland Timbers,9000,2024.0,423
1069,R. Bensebaini,Ramy Bensebaini,24,77,Algeria,Borussia Mönchengladbach,22000,2023.0,235
1070,Aritz Elustondo,Aritz Elustondo,25,77,Spain,Real Sociedad,24000,2022.0,115
1071,G. Pereiro,Gastón Rodrigo Pereiro López,24,77,Uruguay,PSV,16000,2020.0,492
1072,Cláudio Ramos,Cláudio Pires de Morais Ramos,27,77,Portugal,CD Tondela,7000,2020.0,297
1073,N. Redmond,Nathan Redmond,25,77,England,Southampton,50000,2021.0,416
1074,T. Koubek,Tomáš Koubek,26,77,Czech Republic,FC Augsburg,19000,2024.0,121
1075,L. Ocampos,Lucas Ocampos,24,77,Argentina,Sevilla FC,16000,2024.0,206
1076,J. Lukaku,Jordan Lukaku,24,77,Belgium,Lazio,39000,2023.0,94
1077,K. Ayhan,Kaan Ayhan,24,77,Turkey,Fortuna Düsseldorf,24000,2021.0,738
1078,S. Boufal,Sofiane Boufal,25,77,Morocco,Southampton,50000,2021.0,832
1079,P. Max,Philipp Max,25,77,Germany,FC Augsburg,23000,2022.0,277
1080,B. Mechele,Brandon Mechele,26,77,Belgium,Club Brugge KV,22000,2022.0,778
1081,Y. Gerhardt,Yannick Gerhardt,25,77,Germany,VfL Wolfsburg,41000,2021.0,370
1082,B. Bourigeaud,Benjamin Bourigeaud,25,77,France,Stade Rennais FC,39000,2021.0,467
1083,I. Bebou,Ihlas Bebou,25,77,Togo,TSG 1899 Hoffenheim,36000,2023.0,75
1084,Wendell,Wendell Nascimento Borges,25,77,Brazil,Bayer 04 Leverkusen,47000,2021.0,575
1085,Pedro Henrique,Pedro Henrique Pereira da Silva,26,77,Brazil,Vitória Guimarães,11000,2022.0,846
1086,A. Schöpf,Alessandro Schöpf,25,77,Austria,FC Schalke 04,30000,2021.0,57
1087,D. Kuzyaev,Daler Kuzyaev,26,77,Russia,Russia,0,,3
1088,G. Rodríguez,Guido Rodríguez,24,77,Argentina,Club América,41000,2022.0,208
1089,C. Domínguez,Cecilio Domínguez,24,77,Paraguay,Independiente,19000,2023.0,512
1090,E. Mendy,Edouard Mendy,27,77,Senegal,Stade Rennais FC,30000,2023.0,245
1091,C. Luyindama,Christian  Luyindama Nekadio,25,77,DR Congo,Galatasaray SK,52000,2023.0,399
1092,S. Aziz,Serdar Aziz,28,77,Turkey,Fenerbahçe SK,57000,2022.0,991
1093,O. Özyakup,Oğuzhan Özyakup,26,77,Turkey,Beşiktaş JK,60000,2022.0,96
1094,M. Bizot,Marco Bizot,28,77,Netherlands,AZ Alkmaar,10000,2021.0,462
1095,C. Piccini,Cristiano Piccini,26,77,Italy,Valencia CF,31000,2022.0,296
1096,C. Coady,Conor  Coady,26,77,England,Wolverhampton Wanderers,65000,2023.0,795
1097,R. Knoche,Robin Knoche,27,77,Germany,VfL Wolfsburg,39000,2020.0,446
1098,L. Bittencourt,Leonardo Bittencourt,25,77,Germany,TSG 1899 Hoffenheim,33000,2023.0,320
1099,B. Reynet,Baptiste Reynet,28,77,France,Toulouse Football Club,23000,2022.0,845
1100,K. Stöger,Kevin Stöger,25,77,Austria,Fortuna Düsseldorf,30000,2020.0,24
1101,Sergio Rico,Sergio Rico González,25,77,Spain,Sevilla FC,12000,2021.0,612
1102,Paulinho,João Paulo Dias Fernandes,26,77,Portugal,SC Braga,17000,2023.0,277
1103,S. Lainer,Stefan Lainer,26,77,Austria,Borussia Mönchengladbach,26000,2024.0,581
1104,Trezeguet,Mahmoud Hassan,24,77,Egypt,Aston Villa,52000,2023.0,498
1105,P. Lees-Melou,Pierre Lees-Melou,26,77,France,OGC Nice,32000,2021.0,527
1106,J. Shelvey,Jonjo Shelvey,27,77,England,Newcastle United,40000,2021.0,890
1107,C. Wood,Chris Wood,27,77,New Zealand,Burnley,39000,2021.0,619
1108,M. Plattenhardt,Marvin Plattenhardt,27,77,Germany,Hertha BSC,26000,2023.0,235
1109,D. Pröpper,Davy Pröpper,27,77,Netherlands,Brighton & Hove Albion,47000,2021.0,316
1110,N. Gudelj,Nemanja Gudelj,27,77,Serbia,Sevilla FC,16000,2023.0,330
1111,Renan Ribeiro,Renan Ribeiro,29,77,Brazil,Sporting CP,11000,2023.0,963
1112,Juanmi,Juan Miguel Jiménez López,26,77,Spain,Real Betis,26000,2024.0,915
1113,R. Funes Mori,José Ramiro Funes Mori,28,77,Argentina,Villarreal CF,30000,2022.0,515
1114,M. van Ginkel,Marco van Ginkel,26,77,Netherlands,Chelsea,87000,2020.0,438
1115,Pedro Obiang,Pedro  Mba Obiang Avomo,27,77,Equatorial Guinea,Sassuolo,45000,2023.0,316
1116,Bruno,Bruno González Cabrera,29,77,Spain,Getafe CF,23000,2020.0,446
1117,D. Sidibé,Djibril Sidibé,26,77,France,Everton,65000,2020.0,581
1118,Pablo,Pablo Nascimento Castro,28,77,Brazil,FC Girondins de Bordeaux,31000,2021.0,560
1119,L. Kurzawa,Layvin Kurzawa,26,77,France,Paris Saint-Germain,61000,2020.0,351
1120,N. Füllkrug,Niclas Füllkrug,26,77,Germany,SV Werder Bremen,31000,2022.0,534
1121,A. Younes,Amin Younes,25,77,Germany,Napoli,53000,2022.0,945
1122,M. De Sciglio,Mattia De Sciglio,26,77,Italy,Juventus,77000,2022.0,933
1123,Rubén Sobrino,Rubén Sobrino Pozuelo,27,77,Spain,Valencia CF,36000,2022.0,727
1124,Y. Bounou,Yassine Bounou,28,77,Morocco,Girona FC,9000,2021.0,280
1125,R. Centurión,Adrián Ricardo Centurión,26,77,Argentina,Atlético de San Luis,16000,2020.0,747
1126,M. Elneny,Mohamed Naser Elsayed Elneny,26,77,Egypt,Arsenal,65000,2022.0,316
1127,M. Meza,Maximiliano Eduardo Meza,26,77,Argentina,Monterrey,45000,2020.0,512
1128,K. Lasagna,Kevin Lasagna,26,77,Italy,Udinese,20000,2023.0,814
1129,E. Akbaba,Emre Akbaba,26,77,Turkey,Galatasaray SK,60000,2021.0,542
1130,A. Paschalakis,Alexandros  Paschalakis,29,77,Greece,PAOK,1000,2022.0,462
1131,P. Hrošovský,Patrik Hrošovský,27,77,Slovakia,KRC Genk,18000,2024.0,424
1132,D. Baier,Daniel Baier,35,77,Germany,FC Augsburg,17000,2020.0,881
1133,Jô,João Alves de Assis Silva,32,77,Brazil,Nagoya Grampus,11000,2022.0,840
1134,A. Pyatov,Andriy Pyatov,35,77,Ukraine,Shakhtar Donetsk,1000,2020.0,993
1135,Iván Ramis,Iván Ramis Barrios,34,77,Spain,SD Eibar,22000,2020.0,396
1136,Iván Cuéllar,Iván Cuéllar Sacristán,35,77,Spain,CD Leganés,14000,2021.0,100
1137,K. Huntelaar,Klaas-Jan Huntelaar,35,77,Netherlands,Ajax,17000,2020.0,611
1138,J. Hart,Joe Hart,32,77,England,Burnley,27000,2020.0,845
1139,G. Clichy,Gaël Clichy,33,77,France,Medipol Başakşehir FK,34000,2020.0,567
1140,A. Young,Ashley Young,33,77,England,Manchester United,85000,2020.0,912
1141,R. Civelli,Renato Civelli,35,77,Argentina,Club Atlético Banfield,11000,2020.0,441
1142,D. Cvitanich,Darío Cvitanich,35,77,Argentina,Racing Club,18000,2021.0,674
1143,J. Farfán,Jefferson Agustín Farfán Guadalupe,34,77,Peru,Lokomotiv Moscow,1000,2020.0,285
1144,Gelson Fernandes,Gélson da Conceição Tavares Fernandes,32,77,Switzerland,Eintracht Frankfurt,31000,2020.0,713
1145,Javi García,Francisco Javier  García Fernández,32,77,Spain,Real Betis,22000,2021.0,795
1146,V. Ibišević,Vedad Ibišević,34,77,Bosnia Herzegovina,Hertha BSC,31000,2020.0,611
1147,G. Pellè,Graziano Pellè,33,77,Italy,Shandong Luneng TaiShan FC,23000,2020.0,619
1148,B. Wright-Phillips,Bradley Wright-Phillips,34,77,England,New York Red Bulls,11000,2019.0,727
1149,G. Cahill,Gary Cahill,33,77,England,Crystal Palace,47000,2021.0,446
1150,T. Walcott,Theo  Walcott,30,77,England,Everton,71000,2021.0,3
1151,Danilo,Danilo Larangeira,35,77,Brazil,Bologna,21000,2020.0,587
1152,I. Scocco,Ignacio Martín Scocco,34,77,Argentina,River Plate,26000,2020.0,916
1153,E. Elia,Eljero Elia,32,77,Netherlands,Medipol Başakşehir FK,37000,2020.0,945
1154,L. Schøne,Lasse Schøne,33,77,Denmark,Genoa,19000,2021.0,881
1155,G. Murray,Glenn Murray,35,77,England,Brighton & Hove Albion,39000,2020.0,611
1156,Z. Junuzović,Zlatko Junuzović,31,77,Austria,FC Red Bull Salzburg,37000,2021.0,9
1157,C. Bravo,Claudio Andrés Bravo Muñoz,36,77,Chile,Manchester City,47000,2020.0,360
1158,V. Odjidja-Ofoe,Vadis Odjidja-Ofoe,30,77,Belgium,KAA Gent,23000,2021.0,438
1159,P. Wernbloom,Pontus Wernbloom,33,77,Sweden,PAOK,1000,2021.0,784
1160,M. Berg,Marcus Berg,32,77,Sweden,Sweden,0,,727
1161,R. Gurtner,Régis Gurtner,32,77,France,Amiens SC,15000,2022.0,963
1162,M. Schneiderlin,Morgan Schneiderlin,29,77,France,Everton,68000,2021.0,162
1163,Miguel Veloso,Miguel Luís Pinto Veloso,33,77,Portugal,Hellas Verona,19000,2020.0,292
1164,M. Layún,Miguel Arturo Layún Prado,31,77,Mexico,Monterrey,38000,2021.0,9
1165,J. Lens,Jeremain Lens,31,77,Netherlands,Beşiktaş JK,60000,2022.0,498
1166,Varela,Fernando Lopes dos Santos Varela,31,77,Cape Verde,PAOK,1000,2022.0,34
1167,L. Rémy,Loïc Rémy,32,77,France,LOSC Lille,41000,2020.0,285
1168,M. Suchý,Marek Suchý,31,77,Czech Republic,FC Augsburg,24000,2021.0,991
1169,S. De Maio,Sebastian De Maio,32,77,France,Udinese,17000,2022.0,924
1170,P. Aguilar,Pablo Aguilar,32,77,Paraguay,Cruz Azul,25000,2022.0,34
1171,G. Sio,Giovanni Sio,30,77,Ivory Coast,Gençlerbirliği SK,22000,2021.0,277
1172,F. Delph,Fabian Delph,29,77,England,Everton,68000,2022.0,292
1173,N. Subotić,Neven Subotić,30,77,Serbia,1. FC Union Berlin,35000,2021.0,446
1174,Roberto,Roberto Jiménez Gago,33,77,Spain,West Ham United,52000,2021.0,462
1175,M. Dossevi,Matthieu Dossevi,31,77,Togo,Toulouse Football Club,32000,2020.0,239
1176,A. Ogbonna,Angelo Obinze Ogbonna,31,77,Italy,West Ham United,65000,2022.0,842
1177,I. Traoré,Ibrahima Traoré,31,77,Guinea,Borussia Mönchengladbach,29000,2021.0,276
1178,M. Carcela-González,Mehdi Carcela-González,30,77,Morocco,Standard de Liège,18000,2020.0,630
1179,R. Alessandrini,Romain Alessandrini,30,77,France,LA Galaxy,10000,2019.0,630
1180,Alan Kardec,Alan Kardec de Souza Pereira Junior,30,77,Brazil,Chongqing Dangdai Lifan FC SWM Team,13000,2020.0,621
1181,Maurício,Maurício José da Silveira Júnior,30,77,Brazil,PAOK,1000,2020.0,928
1182,A. Poli,Andrea Poli,29,77,Italy,Bologna,34000,2021.0,881
1183,O. Ighalo,Odion Jude Ighalo,30,77,Nigeria,Shanghai Greenland Shenhua FC,20000,2022.0,285
1184,D. Drinkwater,Danny Drinkwater,29,77,England,Burnley,38000,2020.0,320
1185,Claudemir,Claudemir Domingues de Souza,31,77,Brazil,SC Braga,14000,2021.0,316
1186,Douglas,Douglas Renato de Jesus,36,77,Brazil,Vitória Guimarães,6000,2020.0,462
1187,A. Dzagoev,Alan Dzagoev,29,77,Russia,PFC CSKA Moscow,1000,2021.0,855
1188,M. Suárez,Matías Ezequiel Suárez,31,77,Argentina,River Plate,26000,2021.0,498
1189,D. Janmaat,Daryl Janmaat,29,77,Netherlands,Watford,57000,2020.0,966
1190,G. Bou,Gustavo Leonardo Bou,29,77,Argentina,New England Revolution,11000,2021.0,31
1191,A. Dragović,Aleksandar Dragović,28,77,Austria,Bayer 04 Leverkusen,52000,2021.0,173
1192,A. Westwood,Ashley Westwood,29,77,England,Burnley,38000,2020.0,768
1193,D. Latza,Danny Latza,29,77,Germany,1. FSV Mainz 05,30000,2021.0,615
1194,Victor Sánchez,Víctor Sánchez Mata,31,77,Spain,RCD Espanyol,28000,2021.0,768
1195,T. Pukki,Teemu Pukki,29,77,Finland,Norwich City,53000,2022.0,686
1196,J. Kucka,Juraj Kucka,32,77,Slovakia,Parma,42000,2022.0,689
1197,T. Rincón,Tomás Eduardo Rincón Hernández,31,77,Venezuela,Torino,42000,2022.0,971
1198,Johnathan,Johnathan Aparecido da Silva,29,77,Brazil,Tianjin TEDA FC,20000,2019.0,727
1199,Y. Mallı,Yunus Mallı,27,77,Turkey,VfL Wolfsburg,43000,2021.0,508
1200,Carlos Eduardo,Carlos Eduardo de Oliveira Alves,29,77,Brazil,Al Hilal,41000,2020.0,928
1201,L. Rodríguez,Luis Miguel Rodríguez,34,77,Argentina,Club Atlético Colón,17000,2021.0,916
1202,C. Tosun,Cenk Tosun,28,77,Turkey,Everton,80000,2022.0,674
1203,G. Burgstaller,Guido Burgstaller,30,77,Austria,FC Schalke 04,34000,2022.0,599
1204,Rômulo,Rômulo  Souza Orestes Caldeira,32,77,Italy,Genoa,19000,2020.0,467
1205,Y. El Arabi,Youssef El Arabi,32,77,Morocco,Olympiacos CFP,1000,2021.0,534
1206,Fransérgio,Fransérgio Rodrigues Barbosa,28,77,Brazil,SC Braga,16000,2022.0,438
1207,J. Martin,Jonas Martin,29,77,France,RC Strasbourg Alsace,31000,2020.0,136
1208,P. Herrmann,Patrick Herrmann,28,77,Germany,Borussia Mönchengladbach,30000,2022.0,315
1209,R. Funes Mori,Rogelio Gabriel Funes Mori,28,77,Argentina,Monterrey,47000,2020.0,674
1210,Tomás Pina,Tomás Pina Isla,31,77,Spain,Deportivo Alavés,25000,2021.0,316
1211,Sergio León,Sergio León Limones,30,77,Spain,Levante UD,27000,2022.0,727
1212,Lucas Pérez,Lucas Pérez Martínez,30,77,Spain,Deportivo Alavés,27000,2022.0,630
1213,André André,André Filipe Brás André,29,77,Portugal,Vitória Guimarães,13000,2021.0,9
1214,Wilson Eduardo,Wilson Bruno Naval Costa Eduardo,28,77,Angola,SC Braga,18000,2020.0,512
1215,P. Hernández,Pedro Pablo Hernández,32,77,Chile,Independiente,22000,2021.0,370
1216,Arbilla,Anaitz Arbilla Zabala,32,77,Spain,SD Eibar,22000,2021.0,173
1217,M. Esser,Michael Esser,31,77,Germany,Hannover 96,23000,2020.0,845
1218,J. Forrest,James Forrest,27,77,Scotland,Celtic,52000,2022.0,883
1219,R. Saponara,Riccardo Saponara,27,77,Italy,Genoa,19000,2020.0,136
1220,L. Tonelli,Lorenzo Tonelli,29,77,Italy,Napoli,53000,2020.0,697
1221,E. Bičakčić,Ermin Bičakčić,29,77,Bosnia Herzegovina,TSG 1899 Hoffenheim,33000,2022.0,924
1222,A. Trebel,Adrien Trebel,28,77,France,RSC Anderlecht,23000,2023.0,575
1223,Luís Neto,Luís Carlos Novo Neto,31,77,Portugal,Sporting CP,13000,2022.0,735
1224,M. Pereyra,Mauricio Ernesto Pereyra Antonini,29,77,Uruguay,Orlando City SC,10000,2020.0,315
1225,F. Fajr,Fayçal Fajr,30,77,Morocco,Getafe CF,24000,2021.0,409
1226,L. Castro,Lucas Castro,30,77,Argentina,Cagliari,33000,2021.0,136
1227,V. Chiricheș,Vlad Chiricheș,29,77,Romania,Napoli,53000,2022.0,697
1228,S. Ristovski,Stefan Ristovski,27,77,FYR Macedonia,Sporting CP,13000,2022.0,933
1229,E. Vargas,Eduardo Vargas,29,77,Chile,Tigres U.A.N.L.,68000,2020.0,31
1230,Marçal,Fernando Marçal de Oliveira,30,77,Brazil,Olympique Lyonnais,54000,2021.0,235
1231,Roger,Roger Martí Salvador,28,77,Spain,Levante UD,28000,2023.0,686
1232,T. Strobl,Tobias Strobl,29,77,Germany,Borussia Mönchengladbach,27000,2020.0,516
1233,R. Saïss,Romain Saïss,29,77,Morocco,Wolverhampton Wanderers,68000,2021.0,658
1234,C. Vargas,Camilo Andrés Vargas Gil,30,77,Colombia,Club Atlas,17000,2021.0,249
1235,Nacho,José Ignacio Martínez García,30,77,Spain,Real Valladolid CF,20000,2022.0,723
1236,F. Ferreyra,Facundo Ferreyra,28,77,Argentina,RCD Espanyol,32000,2020.0,621
1237,L. López,Lisandro López,29,77,Argentina,Boca Juniors,23000,2019.0,924
