,short_name,long_name,age,overall,nationality,club,wage_eur,contract_valid_until,Cluster
5262,Gao Lin,郜林,33,70,China PR,Guangzhou Evergrande Taobao FC,14000,2019.0,682
5263,C. Bryson,Craig Bryson,32,70,Scotland,Aberdeen,5000,2021.0,97
5264,Casadesús,Víctor Manuel Casadesús Castaño,34,70,Spain,AD Alcorcón,7000,2020.0,588
5265,A. Baumjohann,Alexander Baumjohann,32,70,Germany,Sydney FC,6000,2021.0,927
5266,J. Ruddy,John Ruddy,32,70,England,Wolverhampton Wanderers,27000,2020.0,677
5267,J. Hayes,Jonny Hayes,31,70,Republic of Ireland,Celtic,27000,2020.0,747
5268,G. Leadbitter,Grant Leadbitter,33,70,England,Sunderland,8000,2021.0,221
5269,A. Williams,Ashley Williams,34,70,Wales,Wales,0,,58
5270,A. Le Fondre,Adam Le Fondre,32,70,England,Sydney FC,6000,2021.0,70
5271,N. Onuoha,Chinedum Onuoha,32,70,England,Real Salt Lake,5000,2024.0,603
5272,Pita,Carlos Pita González,34,70,Spain,CD Lugo,5000,2021.0,217
5273,J. Dahlin,Johan Dahlin,32,70,Sweden,Malmö FF,4000,2023.0,677
5274,T. Hoogland,Tim Hoogland,34,70,Germany,Melbourne Victory,5000,2020.0,139
5275,S. Fletcher,Steven Fletcher,32,70,Scotland,Sheffield Wednesday,17000,2020.0,831
5276,M. Parkhurst,Michael Parkhurst,35,70,United States,Atlanta United,3000,2019.0,394
5277,C. Jerome,Cameron Jerome,32,70,England,Göztepe SK,15000,2020.0,807
5278,M. Izco,Mariano Julio Izco,36,70,Argentina,Castellammare di Stabia,2000,2020.0,261
5279,Molinero,Francisco José Molinero Calderón,33,70,Spain,Real Sporting de Gijón,6000,2020.0,778
5280,M. Pugh,Marc Pugh,32,70,England,Queens Park Rangers,6000,2020.0,909
5281,K. Lafferty,Kyle Lafferty,31,70,Northern Ireland,Northern Ireland,0,,245
5282,K. Árnason,Kári Árnason,36,70,Iceland,Iceland,0,,766
5283,Danilo Silva,Danilo Aparecido da Silva,32,70,Brazil,Los Angeles FC,5000,2019.0,865
5284,A. Aldrete,Adrián Alexei Aldrete Rodríguez,31,70,Mexico,Cruz Azul,13000,2024.0,749
5285,R. Elliot,Rob Elliot,33,70,Republic of Ireland,Newcastle United,15000,2020.0,576
5286,Adriano Mezavilla,Adriano Sartorio Mezavilla,36,70,Brazil,Castellammare di Stabia,2000,2024.0,118
5287,A. Ramírez,Aldo Leao Ramírez Sierra,38,70,Colombia,Rionegro Águilas,1000,2024.0,738
5288,Z. Kuzmanović,Zdravko Kuzmanović,31,70,Serbia,FC Basel 1893,14000,2020.0,139
5289,S. Allagui,Sami Allagui,33,70,Tunisia,Royal Excel Mouscron,8000,2021.0,768
5290,R. Riou,Rémy Riou,31,70,France,Stade Malherbe Caen,4000,2022.0,465
5291,M. Fraga,Miguel Ángel Fraga Licona,31,70,Mexico,U.N.A.M.,9000,2020.0,937
5292,F. Campbell,Fraizer Campbell,31,70,England,Huddersfield Town,20000,2021.0,70
5293,J. Maghoma,Jacques Maghoma,31,70,DR Congo,Birmingham City,9000,2020.0,855
5294,S. Hutchinson,Sam  Hutchinson,29,70,England,Sheffield Wednesday,15000,2020.0,942
5295,Hugo Vieira,Hugo Filipe da Costa Oliveira,30,70,Portugal,Sivasspor,9000,2020.0,847
5296,Ukra,André Filipe Alves Monteiro,31,70,Portugal,Santa Clara,4000,2021.0,845
5297,A. Balzano,Antonio Balzano,33,70,Italy,Pescara,3000,2020.0,539
5298,Javi Moyano,Javier Moyano Lujano,33,70,Spain,Real Valladolid CF,10000,2020.0,4
5299,R. M'Bolhi,Raïs M'Bolhi Ouhab,33,70,Algeria,Ettifaq FC,12000,2021.0,723
5300,G. Dorrans,Graham Dorrans,32,70,Scotland,Rangers FC,27000,2020.0,738
5301,G. Peñalba,Gabriel Martín Peñalba,34,70,Argentina,Tiburones Rojos de Veracruz,5000,2020.0,182
5302,P. Kanstrup,Pierre Kanstrup,30,70,Denmark,Vålerenga Fotball,3000,2019.0,10
5303,B. Hämäläinen,Brian Tømming Hamalainen,30,70,Denmark,SG Dynamo Dresden,10000,2020.0,48
5304,R. Leeuwin,Ramon Leeuwin,31,70,Netherlands,Odense Boldklub,8000,2020.0,328
5305,A. Bonnet,Alexandre Bonnet,32,70,France,Le Havre AC,5000,2021.0,869
5306,S. Marinos,Stergos Marinos,31,70,Greece,Sporting de Charleroi,8000,2021.0,436
5307,N. Viola,Benito Nicolas Viola,29,70,Italy,Benevento,3000,2021.0,423
5308,Manolo Reina,Manuel Reina Rodríguez,34,70,Spain,RCD Mallorca,10000,2021.0,528
5309,R. Fernández,Ramón Ignacio Fernández,34,70,Argentina,CD O'Higgins,4000,2019.0,203
5310,P. Barrera,Pablo Edson Barrera Acosta,32,70,Mexico,U.N.A.M.,12000,2024.0,207
5311,T. Clarke,Tom Clarke,31,70,England,Preston North End,14000,2020.0,141
5312,J. Pearce,Jason Pearce,31,70,England,Charlton Athletic,9000,2021.0,973
5313,N. Taylor,Neil Taylor,30,70,Wales,Aston Villa,25000,2021.0,376
5314,H. Kage,Hervé Kage,29,70,DR Congo,KV Kortrijk,9000,2020.0,203
5315,Yeom Ki Hun,염기훈 廉基勋,36,70,Korea Republic,Suwon Samsung Bluewings,4000,2021.0,63
5316,Lee Keun Ho,이근호 李根镐,34,70,Korea Republic,Ulsan Hyundai FC,6000,2022.0,940
5317,M. Torrén,Miguel Ángel Torrén,30,70,Argentina,Argentinos Juniors,7000,2022.0,316
5318,M. Lustig,Mikael Lustig,32,70,Sweden,KAA Gent,11000,2022.0,577
5319,P. Ebert,Patrick Ebert,32,70,Germany,SG Dynamo Dresden,11000,2020.0,490
5320,A. Bodzek,Adam Bodzek,33,70,Poland,Fortuna Düsseldorf,15000,2020.0,753
5321,I. Aissati,Ismaïl Aissati,30,70,Morocco,Denizlispor,14000,2019.0,257
5322,R. Jenssen,Ruben Yttergård Jenssen,31,70,Norway,SK Brann,4000,2020.0,43
5323,M. Coutadeur,Mathieu Coutadeur,33,70,France,AC Ajaccio,4000,2020.0,527
5324,Chico Flores,José Manuel Flores Moreno,32,70,Spain,CF Fuenlabrada,5000,2020.0,10
5325,A. Rosi,Aleandro Rosi,32,70,Italy,Perugia,3000,2021.0,184
5326,M. Bruccini,Mirko Bruccini,33,70,Italy,Cosenza,2000,2021.0,30
5327,Nenê,Ânderson Miguel da Silva,35,70,Brazil,Moreirense FC,6000,2020.0,407
5328,S. Iacoponi,Simone Iacoponi,32,70,Italy,Parma,20000,2022.0,529
5329,W. Brama,Wout Brama,32,70,Netherlands,FC Twente,6000,2020.0,383
5330,A. Luci,Andrea Luci,34,70,Italy,Livorno,3000,2020.0,190
5331,L. Vitale,Luigi Vitale,31,70,Italy,Hellas Verona,10000,2021.0,43
5332,B. Urribarri,Bruno Saúl Urribarri,32,70,Argentina,Patronato,8000,2020.0,265
5333,S. Napoleoni,Stefano Napoleoni,33,70,Italy,Medipol Başakşehir FK,19000,2020.0,755
5334,S. Rieks,Søren  Krukow Rieks,32,70,Denmark,Malmö FF,5000,2021.0,680
5335,Nuno Pinto,Nuno Miguel Sousa Pinto,32,70,Portugal,Vitória de Setúbal,4000,2020.0,376
5336,C. Gülselam,Ceyhun Gülselam,31,70,Turkey,Alanyaspor,8000,2020.0,60
5337,E. Kawashima,川島 永嗣,36,70,Japan,RC Strasbourg Alsace,7000,2021.0,663
5338,A. Cissokho,Aly Cissokho,31,70,France,Antalyaspor,9000,2020.0,568
5339,A. Ríos,Andrés Ríos,29,70,Argentina,San Jose Earthquakes,6000,2020.0,765
5340,K. Németh,Krisztián Németh,30,70,Hungary,Sporting Kansas City,5000,2019.0,0
5341,M. Drudi,Mirko Drudi,32,70,Italy,Cittadella,2000,2020.0,587
5342,Wang Dalei,王大雷,30,70,China PR,Shandong Luneng TaiShan FC,8000,2021.0,387
5343,Li Xuepeng,李学鹏,30,70,China PR,Guangzhou Evergrande Taobao FC,12000,2021.0,498
5344,M. Männel,Martin Männel,31,70,Germany,FC Erzgebirge Aue,4000,2022.0,875
5345,A. Power,Alan Power,31,70,Republic of Ireland,Kilmarnock,4000,2022.0,221
5346,R. Bobadilla,Raúl Bobadilla,32,70,Paraguay,Argentinos Juniors,8000,2021.0,588
5347,P. Helland,Pål André Helland,29,70,Norway,Rosenborg BK,5000,2020.0,63
5348,A. Guédioura,Adlène Guédioura,33,70,Algeria,Nottingham Forest,21000,2020.0,947
5349,D. Di Gennaro,Davide Di Gennaro,31,70,Italy,Castellammare di Stabia,2000,2020.0,659
5350,N. Theuerkauf,Norman Theuerkauf,32,70,Germany,1. FC Heidenheim 1846,8000,2020.0,944
5351,R. Tesche,Robert Tesche,32,70,Germany,VfL Bochum 1848,10000,2020.0,947
5352,Y. Mollo,Yohan Mollo,29,70,France,Panathinaikos FC,1000,2021.0,765
5353,G. Bruno,Gianni Bruno,27,70,Belgium,SV Zulte-Waregem,9000,2022.0,435
5354,L. Vibe,Lasse Vibe,32,70,Denmark,IFK Göteborg,4000,2019.0,940
5355,K. Sigþórsson,Kolbeinn Sigþórsson,29,70,Iceland,AIK,7000,2021.0,949
5356,K. Wolze,Kevin Wolze,29,70,Germany,VfL Osnabrück,8000,2021.0,544
5357,R. Bianco,Raffaele Bianco,31,70,Italy,Perugia,3000,2020.0,270
5358,M. Mustacchio,Mattia Mustacchio,30,70,Italy,Crotone,3000,2021.0,132
5359,J. Villafaña,Jorge Antonio Flores Villafaña,29,70,United States,Portland Timbers,5000,2019.0,440
5360,Ricardo Machado,Ricardo Jorge Tavares Machado,30,70,Portugal,Al Taawoun,13000,2020.0,358
5361,Wellington,Wellington Luís de Sousa,31,70,Brazil,Vissel Kobe,6000,2022.0,760
5362,M. Larrondo,Marcelo Alejandro Larrondo Páez,30,70,Chile,Unión La Calera,3000,2019.0,194
5363,M. Volta,Massimo Volta,32,70,Italy,Benevento,3000,2022.0,935
5364,H. Lansbury,Henri  Lansbury,28,70,England,Aston Villa,29000,2021.0,326
5365,M. Rodríguez,Matías Nicolás Rodríguez,33,70,Argentina,Universidad de Chile,7000,2019.0,455
5366,R. Espinoza,Róger Espinoza Ramírez,32,70,Honduras,Sporting Kansas City,5000,2020.0,36
5367,K. Kronholm,Kenneth Kronholm,33,70,United States,Chicago Fire,4000,2021.0,838
5368,J. Holland,James Holland,30,70,Australia,LASK Linz,7000,2023.0,393
5369,P. Šteinbors,Pāvels Šteinbors,33,70,Latvia,Arka Gdynia,3000,2020.0,372
5370,A. Konradsen,Anders Ågnes  Konradsen,28,70,Norway,Rosenborg BK,5000,2021.0,92
5371,S. Privat,Sloan Privat,29,70,France,FC Sochaux-Montbéliard,5000,2020.0,643
5372,S. Hain,Stephan Hain,30,70,Germany,SpVgg Unterhaching,4000,2023.0,13
5373,Shin Hyung Min,신형민 辛炯珉,32,70,Korea Republic,Jeonbuk Hyundai Motors,6000,2020.0,266
5374,Z. Sadaev,Zaur Sadaev,29,70,Russia,MKE Ankaragücü,14000,2020.0,864
5375,F. Sammaritano,Frédéric Sammaritano,33,70,France,Dijon FCO,9000,2020.0,517
5376,T. Oar,Tommy Oar,27,70,Australia,Central Coast Mariners,2000,2020.0,840
5377,M. Yatabaré,Mustapha Yatabaré,33,70,Mali,Sivasspor,9000,2021.0,992
5378,J. Flum,Johannes Flum,31,70,Germany,FC St. Pauli,10000,2020.0,139
5379,W. Rémy,William Rémy,28,70,France,Legia Warszawa,6000,2021.0,904
5380,M. Pektemek,Mustafa Pektemek,30,70,Turkey,Kasimpaşa SK,9000,2021.0,682
5381,D. Fettouhi,Driss Fettouhi,29,70,Morocco,Al Hazem,8000,2021.0,220
5382,M. Iajour,Mouhssine Iajour,34,70,Morocco,Damac FC,13000,2021.0,0
5383,Fidel,Fidel Chaves de la Torre,29,70,Spain,Elche CF,5000,2022.0,669
5384,A. Esswein,Alexander Esswein,29,70,Germany,Hertha BSC,15000,2020.0,572
5385,S. Colombi,Simone Colombi,28,70,Italy,Parma,17000,2022.0,922
5386,Aridane,Aridane Hernández Umpiérrez,30,70,Spain,CA Osasuna,15000,2020.0,141
5387,M. Schäffler,Manuel Schäffler,30,70,Germany,SV Wehen Wiesbaden,11000,2021.0,949
5388,Renato Chaves,Renato de Araújo Chaves Júnior,29,70,Brazil,Al Wehda,13000,2021.0,731
5389,M. El Kabir,Moestafa El Kabir,30,70,Morocco,Çaykur Rizespor,9000,2020.0,765
5390,R. Köse,Ramazan Köse,31,70,Turkey,Kasimpaşa SK,6000,2021.0,321
5391,R. Gucher,Robert Gucher,28,70,Austria,Pisa,2000,2021.0,184
5392,P. Coutts,Paul Coutts,30,70,Scotland,Fleetwood Town,7000,2021.0,150
5393,L. Taylor,Lyle Taylor,29,70,Montserrat,Charlton Athletic,12000,2020.0,171
5394,D. de Buen,Diego Eduardo De Buen Juárez,27,70,Mexico,Santos Laguna,11000,2022.0,647
5395,D. Hoesen,Danny Hoesen,28,70,Netherlands,San Jose Earthquakes,6000,2019.0,759
5396,G. Sertic,Grégory Sertic,29,70,France,Olympique de Marseille,17000,2020.0,184
5397,Y. El Ghanassy,Yassine El Ghanassy,28,70,Belgium,FC Nantes,14000,2021.0,362
5398,Mossa,José María Angresola Jiménez,30,70,Spain,Real Oviedo,6000,2021.0,426
5399,G. Zusi,Graham Zusi,32,70,United States,Sporting Kansas City,5000,2021.0,620
5400,F. Zuculini,Franco Zuculini,28,70,Argentina,Venezia FC,3000,2020.0,198
5401,G. Sauro,Gastón Sauro,29,70,Argentina,Deportivo Toluca,13000,2020.0,358
5402,V. Pálsson,Guðlaugur Victor Pálsson,28,70,Iceland,SV Darmstadt 98,11000,2022.0,250
5403,M. Terrazzino,Marco Terrazzino,28,70,Germany,SC Freiburg,14000,2020.0,12
5404,M. Pourié,Marvin Pourié,28,70,Germany,Karlsruher SC,10000,2022.0,235
5405,Rhayner,Rhayner Santos Nascimento,28,70,Brazil,Sanfrecce Hiroshima,8000,2022.0,961
5406,A. Elmohamady,Ahmed Eissa  El Mohamady Abdel Fattah,31,70,Egypt,Aston Villa,25000,2020.0,985
5407,J. Isijara,Jesús Antonio Isijara Rodríguez,29,70,Mexico,Club Atlas,12000,2019.0,257
5408,F. N'Sakala,Fabrice N'Sakala,28,70,DR Congo,Alanyaspor,8000,2020.0,544
5409,A. Uchida,内田 篤人,31,70,Japan,Kashima Antlers,5000,2020.0,436
5410,Kwon Soon Hyung,권순형 权纯亨,33,70,Korea Republic,Jeju United FC,4000,2022.0,261
5411,R. Grant,Rhyan Grant,28,70,Australia,Sydney FC,6000,2022.0,945
5412,Magno,Magno Damasceno Santos da Cruz,31,70,Brazil,Jeju United FC,4000,2022.0,676
5413,G. Gardner,Gary Gardner,27,70,England,Birmingham City,9000,2022.0,885
5414,G. Kagelmacher,Gary Kagelmacher,31,70,Uruguay,KV Kortrijk,8000,2020.0,4
5415,S. Jung,Sebastian Jung,29,70,Germany,Hannover 96,15000,2020.0,620
5416,M. Rondón,Mario Rondón,33,70,Venezuela,CFR Cluj,8000,2020.0,864
5417,Y. Ngbakoto,Yeni Ngbakoto,27,70,DR Congo,En Avant de Guingamp,6000,2021.0,160
5418,A. Ajdarević,Astrit Ajdarević,29,70,Albania,Djurgårdens IF,4000,2021.0,835
5419,I. Pillud,Iván Pillud,33,70,Argentina,Racing Club,10000,2020.0,56
5420,O. Bayram,Ömer Bayram,27,70,Turkey,Galatasaray SK,28000,2021.0,544
5421,F. Giefer,Fabian Giefer,29,70,Germany,FC Augsburg,10000,2021.0,465
5422,P. Klingmann,Philipp Klingmann,31,70,Germany,SV Sandhausen,4000,2020.0,670
5423,N. Colazo,Nicolás Colazo,28,70,Argentina,Rosario Central,10000,2020.0,310
5424,I. Martić,Ivan Martić,28,70,Switzerland,Universitatea Craiova,6000,2020.0,4
5425,I. Sylla,Idrissa Sylla,28,70,Guinea,KV Oostende,10000,2020.0,671
5426,K. Leerdam,Kelvin Leerdam,29,70,Netherlands,Seattle Sounders FC,5000,2019.0,778
5427,P. Škuletić,Petar Škuletić,29,70,Serbia,Montpellier HSC,19000,2020.0,5
5428,M. Calderoni,Marco Calderoni,30,70,Italy,Lecce,9000,2020.0,581
5429,Pedro Trigueira,Pedro José  da Silva Trigueira,31,70,Portugal,Moreirense FC,5000,2020.0,528
5430,Escassi,Alberto Escassi Oliva,30,70,Spain,CD Numancia,6000,2020.0,842
5431,M. Jacobs,Michael Jacobs,27,70,England,Wigan Athletic,10000,2020.0,201
5432,W. Grigg,Will Grigg,27,70,Northern Ireland,Sunderland,9000,2022.0,435
5433,T. Makino,槙野 智章,32,70,Japan,Urawa Red Diamonds,7000,2023.0,620
5434,A. Baby,Amara Baby,30,70,Senegal,Royal Antwerp FC,7000,2020.0,692
5435,D. Contento,Diego Armando Valentin Contento,29,70,Germany,Fortuna Düsseldorf,15000,2020.0,952
5436,G. Hairemans,Geoffry Hairemans,27,70,Belgium,Royal Antwerp FC,7000,2021.0,835
5437,A. Hayashi,林 昭大,32,70,Japan,FC Tokyo,5000,2020.0,528
5438,I. Paurević,Ivan Paurević,28,70,Croatia,SV Sandhausen,4000,2021.0,485
5439,A. Stevanović,Alen Stevanović,28,70,Switzerland,Wisła Płock,4000,2021.0,633
5440,P. Testroet,Pascal Testroet,28,70,Germany,FC Erzgebirge Aue,6000,2023.0,245
5441,R. Rojas,Juan Rodrigo Rojas Ovelar,31,70,Paraguay,Paraguay,0,,266
5442,R. Maiello,Raffaele Maiello,27,70,Italy,Frosinone,3000,2022.0,203
5443,S. Clark,Steve Clark,33,70,United States,Portland Timbers,4000,2019.0,838
5444,S. Dubarbier,Sebastián Dubarbier,33,70,Argentina,Club Atlético Banfield,8000,2021.0,426
5445,X. Kouassi,Xavier Laglais Kouassi,29,70,Ivory Coast,FC Sion,16000,2022.0,363
5446,G. Garza,Gregory Martin Garza Early,27,70,United States,FC Cincinnati,5000,2020.0,308
5447,L. Mendoza,Luis Ángel Mendoza Escamilla,29,70,Mexico,Monarcas Morelia,7000,2020.0,159
5448,F. Pogba,Florentin Pogba,28,70,Guinea,Atlanta United,5000,2020.0,928
5449,J. Corona,Joe Benny Corona Crespín,28,70,United States,LA Galaxy,5000,2023.0,270
5450,J. Madueña,José Antonio Madueña López,29,70,Mexico,Cruz Azul,13000,2023.0,455
5451,L. Traoré,Lacina Traoré,29,70,Ivory Coast,CFR Cluj,9000,2021.0,11
5452,A. Domínguez,Alexander Domínguez Carabalí,32,70,Ecuador,Vélez Sarsfield,7000,2021.0,473
5453,A. Caracciolo,Antonio Aldo Caracciolo,29,70,Italy,US Cremonese,3000,2023.0,935
5454,E. Lenjani,Ermir Lenjani,29,70,Albania,FC Sion,16000,2020.0,104
5455,B. Dja Djédjé,Brice Dja Djédjé,28,70,Ivory Coast,Kayserispor,8000,2020.0,363
5456,M. Riemann,Manuel Riemann,30,70,Germany,VfL Bochum 1848,8000,2020.0,601
5457,T. Beermann,Timo Beermann,28,70,Germany,1. FC Heidenheim 1846,8000,2020.0,928
5458,S. Çinaz,Şamil Çinaz,33,70,Germany,Kayserispor,8000,2020.0,753
5459,T. Kempe,Tobias Kempe,30,70,Germany,SV Darmstadt 98,11000,2020.0,12
5460,Claiton,Claiton Machado dos Santos,34,70,Brazil,US Cremonese,2000,2023.0,358
5461,A. Sepúlveda,Ángel Baltazar Sepúlveda Sánchez,28,70,Mexico,Club Tijuana,12000,2023.0,824
5462,Aridai,Aridai Cabrera Suárez,30,70,Spain,RCD Mallorca,14000,2020.0,495
5463,W. Sobota,Waldemar Sobota,32,70,Poland,FC St. Pauli,11000,2020.0,284
5464,R. Bonevacia,Roly Bonevacia,27,70,Curacao,Al Faisaly,14000,2020.0,441
5465,R. van Rhijn,Ricardo van Rhijn,28,70,Netherlands,SC Heerenveen,6000,2020.0,455
5466,F. Jozefzoon,Florian Jozefzoon,28,70,Netherlands,Derby County,16000,2021.0,548
5467,Soares,William Soares da Silva,30,70,Brazil,Gil Vicente FC,6000,2020.0,885
5468,B. Rienstra,Ben Rienstra,29,70,Netherlands,Kayserispor,9000,2021.0,184
5469,L. Cavanda,Luis Pedro Cavanda,28,70,Belgium,Standard de Liège,9000,2023.0,455
5470,K. D'Haene,Kristof D'Haene,29,70,Belgium,KV Kortrijk,8000,2021.0,477
5471,Lee Yong,이용 李镕,32,70,Korea Republic,Jeonbuk Hyundai Motors,6000,2023.0,778
5472,M. Quiroga,Mauro Quiroga,29,70,Argentina,Club Necaxa,9000,2023.0,367
5473,A. Salvi,Alessandro Salvi,31,70,Italy,Frosinone,3000,2021.0,985
5474,F. Ogier,Florent Ogier,30,70,France,Clermont Foot 63,4000,2023.0,791
5475,D. Kaiser,Dominik Kaiser,30,70,Germany,Brøndby IF,12000,2020.0,527
5476,S. Allan,Scott Allan,27,70,Scotland,Hibernian,5000,2022.0,546
5477,A. La Mantia,Andrea La Mantia,28,70,Italy,Lecce,11000,2022.0,434
5478,Álvaro Vázquez,Álvaro Vázquez García,28,70,Spain,Real Sporting de Gijón,7000,2022.0,317
5479,E. Kachunga,Elias Kachunga,27,70,DR Congo,Huddersfield Town,20000,2020.0,317
5480,M. Korhut,Mihály Korhut,30,70,Hungary,Hungary,0,,686
5481,B. Baráth,Botond Baráth,27,70,Hungary,Sporting Kansas City,5000,2020.0,470
5482,M. Camporese,Michele Camporese,27,70,Italy,Pordenone,2000,2021.0,238
5483,Z. Valentin,Zarek  Valentin,27,70,Puerto Rico,Portland Timbers,5000,2019.0,620
5484,M. Vilhjálmsson,Matthías Vilhjálmsson,32,70,Iceland,Vålerenga Fotball,4000,2021.0,972
5485,A. Gogia,Akaki Gogia,27,70,Germany,1. FC Union Berlin,22000,2021.0,13
5486,Kim Eun Sun,김은선 金殷善,31,70,Korea Republic,Central Coast Mariners,2000,2020.0,985
5487,E. Asante,Ernest Kwabena Asante,30,70,Ghana,Al Hazem,8000,2021.0,633
5488,H. Abd Elhamed,Hatem Abd Elhamed,28,70,Israel,Celtic,25000,2023.0,127
5489,D. Horgan,Daryl Horgan,26,70,Republic of Ireland,Hibernian,5000,2021.0,160
5490,N. Wells,Nahki Wells,29,70,Bermuda,Queens Park Rangers,7000,2020.0,438
5491,N. Kebano,Neeskens Kebano,27,70,DR Congo,Fulham,25000,2020.0,233
5492,Kim Kee Hee,김기희 金基熙,29,70,Korea Republic,Seattle Sounders FC,5000,2019.0,587
5493,T. Kister,Tim Kister,32,70,Germany,SV Sandhausen,4000,2020.0,518
5494,V. Sielis,Valentinos Sielis,29,70,Cyprus,Gangwon FC,3000,2023.0,944
5495,S. Vergini,Santiago Vergini,30,70,Argentina,San Lorenzo de Almagro,10000,2022.0,217
5496,M. Falzerano,Marcello Falzerano,28,70,Italy,Perugia,3000,2022.0,898
5497,S. Diallo,Abdoulaye Sadio Diallo,28,70,Guinea,Gençlerbirliği SK,11000,2021.0,356
5498,F. Raspentino,Florian Raspentino,30,70,France,Grenoble Foot 38,5000,2022.0,495
5499,David Simón,David Simón Rodríguez Santana,29,70,Spain,Deportivo de La Coruña,6000,2020.0,945
5500,C. Forsyth,Craig Forsyth,30,70,Scotland,Derby County,14000,2020.0,277
5501,E. Gyasi,Edwin Gyasi,28,70,Ghana,FC Dallas,5000,2020.0,664
5502,M. Smith,Michael Smith,30,70,Northern Ireland,Heart of Midlothian,5000,2021.0,56
5503,T. Beugelsdijk,Tom Beugelsdijk,28,70,Netherlands,ADO Den Haag,6000,2021.0,358
5504,C. Martina,Rhu-endly Martina,29,70,Curacao,Everton,35000,2020.0,316
5505,D. Riascos,Duvier Orlando Riascos Barahona,33,70,Colombia,Universidad Católica,8000,2023.0,317
5506,F. Kiss,Filip Kiss,28,70,Slovakia,Ettifaq FC,15000,2020.0,221
5507,Igor Rossi,Igor Rossi Branco,30,70,Brazil,Al Faisaly,13000,2020.0,665
5508,Luís Leal,Luís Leal dos Anjos,32,70,São Tomé & Príncipe,Newell's Old Boys,11000,2021.0,768
5509,M. Kuhn,Moritz Kuhn,27,70,Germany,SV Wehen Wiesbaden,9000,2021.0,455
5510,C. Jorquera,Cristóbal Andrés Jorquera Torres,30,70,Chile,CD Palestino,3000,2023.0,691
5511,R. Pucino,Raffaele Pucino,28,70,Italy,Ascoli,3000,2021.0,202
5512,S. Lundevall,Simon Lundevall,30,70,Sweden,IF Elfsborg,4000,2019.0,362
5513,M. Stevanović,Miroslav Stevanović,28,70,Bosnia Herzegovina,Servette FC,8000,2022.0,257
5514,N. Bitton,Nir Bitton,27,70,Israel,Celtic,24000,2020.0,485
5515,A. Henríquez,Alexis Henríquez,36,70,Colombia,Atlético Nacional,2000,2019.0,453
5516,R. Robayo,Rafael Robayo,35,70,Colombia,Atlético Bucaramanga,1000,2023.0,326
5517,Felipe,Felipe Martins,28,70,Brazil,DC United,5000,2020.0,190
5518,Shim Dong Woon,심원운 沈东云,29,70,Korea Republic,Sangju Sangmu FC,3000,2019.0,633
5519,F. Holland,Fabian Holland,28,70,Germany,SV Darmstadt 98,11000,2020.0,265
5520,T. Tawatha,Taleb Tawatha,27,70,Israel,Eintracht Frankfurt,16000,2020.0,346
5521,M. Mantovani,Martín Maximiliano Mantovani,34,70,Argentina,UD Las Palmas,6000,2021.0,651
5522,F. Starzyński,Filip Starzyński,28,70,Poland,Zagłębie Lubin,4000,2020.0,309
5523,D. Blum,Danny Blum,28,70,Germany,VfL Bochum 1848,11000,2021.0,664
5524,Q. Bernard,Quentin Bernard,29,70,France,AJ Auxerre,4000,2021.0,24
5525,O. Hawsawi,Omar Ibrahim Omar Othman Hawsawi,33,70,Saudi Arabia,Al Nassr,18000,2020.0,424
5526,Y. Al Shehri,Yahia Sulaiman Al Shehri,29,70,Saudi Arabia,Al Nassr,21000,2021.0,298
5527,H. Al Moqahwi,Hussain Al Moqahwi,31,70,Saudi Arabia,Al Ahli,20000,2022.0,282
5528,P. Iemmello,Pietro Iemmello,27,70,Italy,Perugia,3000,2020.0,600
5529,A. Cadavid,Andrés Cadavid,33,70,Colombia,Independiente Medellín,2000,2021.0,803
5530,L. Jiménez,Leiton Jiménez,30,70,Colombia,Tiburones Rojos de Veracruz,5000,2023.0,350
5531,D. Sciaudone,Daniele Sciaudone,30,70,Italy,Cosenza,2000,2021.0,985
5532,S. Muwashar,Salman Muwashar,30,70,Saudi Arabia,Al Ahli,20000,2020.0,160
5533,M. Prietl,Manuel Prietl,27,70,Austria,DSC Arminia Bielefeld,9000,2021.0,834
5534,José Mari,José María Martín Bejarano,31,70,Spain,Cádiz CF,6000,2020.0,250
